"airport","description","frequency","type"
"WSSL","SINGAPORE APP/DEP","120.3","A/D"
"WSSL","TWR","118.45","TWR"
"WSSS","APP/DEP","120.3","A/D"
"WSSS","ARR","119.3","ARR"
"WSSS","ATIS","128.6","ATIS"
"WSSS","CLNC DEL","121.65","CLD"
"WSSS","GND","124.3","GND"
"WSSS","TWR","118.6","TWR"
"YABA","CTAF","126.7","CTAF"
"YABA","MELBOURNE CNTR","123.9","FSS"
"YAGD","CTAF","125.7","CTAF"
"YAGD","MISC","120.15","MISC"
"YALA","MISC","120.2","MISC"
"YAMB","APP","33.58","APP"
"YAMB","ATIS","31.62","ATIS"
"YAMB","BRISBANE CNTR","121.2","FSS"
"YAMB","CLNC DEL","134.6","CLD"
"YAMB","CTAF","118.3","CTAF"
"YAMB","GND","129.35","GND"
"YAMB","TWR","26.46","TWR"
"YAMC","CTAF","126.7","CTAF"
"YAMC","MISC","122.1","MISC"
"YAMK","CTAF","126.7","CTAF"
"YAMK","MISC","122","MISC"
"YAPH","BRISBANE CNTR","122.3","FSS"
"YAPH","CTAF","126.7","CTAF"
"YARA","CTAF","126.7","CTAF"
"YARA","MELBOURNE CNTR","126.8","FSS"
"YARG","BRISBANE CNTR","122.4","FSS"
"YARG","CTAF","127.3","CTAF"
"YARM","BRISBANE CNTR","125.75","FSS"
"YARM","CTAF","124.2","CTAF"
"YARY","CTAF","118.8","CTAF"
"YATN","CTAF","126.7","CTAF"
"YATN","MISC","126.1","MISC"
"YAUR","BRISBANE CNTR","122.1","FSS"
"YAUR","CTAF","126.7","CTAF"
"YAYE","ATIS","126.55","ATIS"
"YAYE","CTAF","126.9","CTAF"
"YAYE","MELBOURNE CNTR","121.85","FSS"
"YAYR","BRISBANE CNTR","120.55","FSS"
"YAYR","CTAF","126.7","CTAF"
"YBAF","ARCHER TWR","118.1","TWR"
"YBAF","ATIS","120.9","ATIS"
"YBAF","CTAF","118.1","CTAF"
"YBAF","GND","119.9","GND"
"YBAF","RADAR","125.7","FSS"
"YBAR","BRISBANE CNTR","122.1","FSS"
"YBAR","CTAF","126.7","CTAF"
"YBAS","ATIS","115.9","ATIS"
"YBAS","CTAF","118.3","CTAF"
"YBAS","MELBOURNE CNTR","119.8","FSS"
"YBAS","TWR","118.3","TWR"
"YBAU","CTAF","120.3","CTAF"
"YBAU","MISC","116.1","MISC"
"YBAU","MISC","119.6","MISC"
"YBAU","MISC","126.8","MISC"
"YBBN","APP/DEP","124.35","A/D"
"YBBN","ATIS","113.2","ATIS"
"YBBN","CLNC DEL","118.6","CLD"
"YBBN","GND","121.7","GND"
"YBBN","RADAR","125.7","FSS"
"YBBN","TWR","120.5","TWR"
"YBCG","ATIS","112.3","ATIS"
"YBCG","BRISBANE APP","123.5","APP"
"YBCG","BRISBANE RADAR","119.5","FSS"
"YBCG","CTAF","118.7","CTAF"
"YBCG","GND","121.8","GCCD"
"YBCG","TWR","118.7","TWR"
"YBCK","BRISBANE CNTR","122.1","FSS"
"YBCK","CTAF","126.7","CTAF"
"YBCS","APP/DEP","118.4","A/D"
"YBCS","ATIS","113","ATIS"
"YBCS","CLNC DEL","121.7","CLD"
"YBCS","GND","121.7","GND"
"YBCS","TWR","124.9","TWR"
"YBCV","BRISBANE CNTR","124.8","FSS"
"YBCV","CTAF","126.7","CTAF"
"YBCV","SOUTH WEST AIR BASE","126.7","UNIC"
"YBDG","BENDIGO AUTO-WEATHER","128.15","AWIS"
"YBDG","CTAF","119.3","CTAF"
"YBDG","MELBOURNE CNTR","126.8","FSS"
"YBDV","BRISBANE CNTR","125.4","FSS"
"YBDV","CTAF","126.7","CTAF"
"YBEO","CTAF","125.4","CTAF"
"YBEO","MISC","120","MISC"
"YBGO","CTAF","126.7","CTAF"
"YBGO","MISC","132.1","MISC"
"YBHI","CTAF","126.7","CTAF"
"YBHI","MELBOURNE CNTR","122.6","FSS"
"YBHM","ATIS","114.4","ATIS"
"YBHM","BRISBANE CNTR","135.5","FSS"
"YBHM","CTAF","126.7","CTAF"
"YBHM","TWR","118.7","TWR"
"YBIE","BRISBANE CNTR","125.4","FSS"
"YBIE","CTAF","126.7","CTAF"
"YBIR","CTAF","126.7","CTAF"
"YBIR","MELBOURNE CNTR","125.8","FSS"
"YBKE","CTAF","126.7","CTAF"
"YBKE","MELBOURNE CNTR","120","FSS"
"YBKT","BRISBANE CNTR","125.7","FSS"
"YBKT","CTAF","126.7","CTAF"
"YBLA","MELBOURNE CNTR","125.2","FSS"
"YBLA","NEW CTAF AS OF 2017.","125.6","CTAF"
"YBLA","PILOT ACTIVATED LIGHTING","123.4","PAL"
"YBLL","CTAF","124.8","CTAF"
"YBLL","MISC","120.6","MISC"
"YBLL","MISC","122.1","MISC"
"YBLN","CTAF","126.7","CTAF"
"YBLN","MELBOURNE CNTR","124.9","FSS"
"YBLT","CTAF","126","CTAF"
"YBLT","MELBOURNE CNTR","126.8","FSS"
"YBMA","BRISBANE CNTR","122.4","FSS"
"YBMA","CTAF","126.5","CTAF"
"YBMK","ATIS","112.7","ATIS"
"YBMK","BRISBANE CNTR","135.5","FSS"
"YBMK","CTAF","124.5","CTAF"
"YBMK","TWR","124.5","TWR"
"YBMY","CTAF","122.6","CTAF"
"YBMY","MISC","132.1","MISC"
"YBNA","BRISBANE CNTR","120.3","FSS"
"YBNA","CTAF","124.2","CTAF"
"YBNS","CTAF","126.7","CTAF"
"YBNS","MELBOURNE CNTR","124","FSS"
"YBOI","CTAF","127.1","CTAF"
"YBOI","MISC","120.6","MISC"
"YBOI","MISC","122.1","MISC"
"YBOK","APP","125.4","APP"
"YBOK","ATIS","112.9","ATIS"
"YBOK","BRISBANE CNTR","121.2","FSS"
"YBOK","CTAF","127.65","CTAF"
"YBOK","GND","121.9","GND"
"YBOK","TWR","120.1","TWR"
"YBOU","BRISBANE CNTR","122.4","FSS"
"YBOU","CTAF","126.7","CTAF"
"YBPN","BRISBANE CNTR","135.5","FSS"
"YBPN","CTAF","126.7","CTAF"
"YBRK","ATIS","116.9","ATIS"
"YBRK","BRISBANE CNTR","119.55","FSS"
"YBRK","CTAF","118.1","CTAF"
"YBRK","ROCKY GND","121.8","GND"
"YBRK","TWR","118.1","TWR"
"YBRL","BRISBANE CNTR","128.5","FSS"
"YBRL","CTAF","126.7","CTAF"
"YBRM","ATIS","126.55","ATIS"
"YBRM","BRISBANE CNTR","123.9","FSS"
"YBRM","CTAF","126","CTAF"
"YBRN","CTAF","126.7","CTAF"
"YBRN","MELBOURNE CNTR","118.6","FSS"
"YBRS","AVALON APPROACH","133.75","AVALON APPROACH"
"YBRS","BARWON HEADS TRAFFIC","119","CTAF"
"YBRS","MELBOURNE CENTRE","120","MELBOURNE CENTRE"
"YBRW","CTAF","126.7","CTAF"
"YBRW","MELBOURNE CNTR","120","FSS"
"YBRY","CTAF","126.7","CTAF"
"YBRY","MELBOURNE CNTR","123.4","FSS"
"YBSG","BRISBANE CNTR","122.1","FSS"
"YBSG","CTAF","126.7","CTAF"
"YBSS","CTAF","118.8","CTAF"
"YBSS","MELBOURNE RADAR","135.7","FIA"
"YBSS","MISC","116.1","MISC"
"YBSS","MISC","119.6","MISC"
"YBSS","MISC","126.8","MISC"
"YBTH","CTAF","127.35","CTAF"
"YBTH","MELBOURNE CNTR","135.25","FSS"
"YBTI","BRISBANE CNTR","118.15","FSS"
"YBTI","CTAF","126.7","CTAF"
"YBTL","APP/DEP","126.8","A/D"
"YBTL","ATIS","133.5","ATIS"
"YBTL","BRISBANE CNTR","120.55","FSS"
"YBTL","CLNC DEL","128.1","CLD"
"YBTL","CTAF","118.3","CTAF"
"YBTL","GND","121.8","GND"
"YBTL","RAAF AIR OPS","897.4","OPS"
"YBTL","TWR","118.3","TWR"
"YBTR","BRISBANE CNTR","122.3","FSS"
"YBTR","CTAF","126.7","CTAF"
"YBUD","BRISBANE CNTR","124.1","FSS"
"YBUD","CTAF","126.9","CTAF"
"YBUN","CTAF","126.7","CTAF"
"YBUN","MELBOURNE CNTR","124.9","FSS"
"YBWG","CTAF","126.5","CTAF"
"YBWG","MELBOURNE CNTR","118.95","FSS"
"YBWN","CTAF","126.7","CTAF"
"YBWN","MISC","120.2","MISC"
"YBWN","MISC","135.5","MISC"
"YBWP","BRISBANE CNTR","122.1","RDO"
"YBWP","CTAF","126.7","CTAF"
"YBWX","CTAF","120.1","CTAF"
"YBWX","MELBOURNE CNTR","122.4","FSS"
"YCAH","CTAF","127.1","CTAF"
"YCAH","MISC","121.2","MISC"
"YCAH","MISC","123.9","MISC"
"YCAR","CTAF","126.7","CTAF"
"YCAR","MELBOURNE CNTR","122.1","FSS"
"YCAS","BRISBANE CNTR","120.3","FSS"
"YCAS","CTAF","124.2","CTAF"
"YCBA","CTAF","126.7","CTAF"
"YCBA","MELBOURNE CNTR","124.9","FSS"
"YCBB","BRISBANE CNTR","127.1","FSS"
"YCBB","CTAF","126.7","CTAF"
"YCBG","ATIS","128.45","ATIS"
"YCBG","CTAF","118.1","CTAF"
"YCBG","MELBOURNE CNTR","125.55","FSS"
"YCBG","TWR","118.1","TWR"
"YCBP","CTAF","126.7","CTAF"
"YCBP","MELBOURNE CNTR","120.7","FSS"
"YCBR","CTAF","120.5","CTAF"
"YCBR","MISC","123","MISC"
"YCBR","MISC","125.8","MISC"
"YCBR","MISC","127.1","MISC"
"YCCA","BRISBANE CNTR","123.9","FSS"
"YCCA","CTAF","126.7","CTAF"
"YCCT","CTAF","126.7","CTAF"
"YCCT","MISC","122.2","MISC"
"YCCT","MISC","125.8","MISC"
"YCCY","BRISBANE CNTR","122.4","FSS"
"YCCY","CTAF","126.7","CTAF"
"YCDE","CTAF","126.7","CTAF"
"YCDE","MISC","122.2","MISC"
"YCDE","MISC","125.8","MISC"
"YCDO","CTAF","126.7","CTAF"
"YCDO","MELBOURNE CNTR","126","FSS"
"YCDR","CTAF","118.8","CTAF"
"YCDR","MISC","119.6","MISC"
"YCDR","MISC","125","MISC"
"YCDU","CTAF","126.7","CTAF"
"YCDU","MELBOURNE CNTR","122.1","FSS"
"YCEE","CTAF/UNICOM","126.7","CTAF"
"YCEE","MELBOURNE CNTR","125.9","FSS"
"YCFN","CTAF","121.2","CTAF"
"YCFN","MULTICOM","126.7","MULTICOM"
"YCGO","BRISBANE CNTR","120.15","FSS"
"YCGO","CTAF","126.7","CTAF"
"YCHT","BRISBANE CNTR","120.55","FSS"
"YCHT","CTAF","126.7","CTAF"
"YCIN","APP","26.14","APP"
"YCIN","ATIS","31.63","ATIS"
"YCIN","BRISBANE CNTR","122.1","FSS"
"YCIN","CTAF","126.7","CTAF"
"YCIN","GND","26.46","GND"
"YCIN","TWR","118.3","TWR"
"YCKI","CTAF","126.7","CTAF"
"YCKI","MISC","118.15","MISC"
"YCKN","BRISBANE CNTR","134.65","FSS"
"YCKN","CTAF","126.7","CTAF"
"YCLQ","CTAF","122.1","CTAF"
"YCLQ","MISC","120.7","MISC"
"YCMT","BRISBANE CNTR","122.3","FSS"
"YCMT","CTAF","126.7","CTAF"
"YCMU","BRISBANE CNTR","124.8","FSS"
"YCMU","CTAF","126.7","CTAF"
"YCMW","CTAF","119.8","CTAF"
"YCMW","MISC","120.6","MISC"
"YCMW","MISC","124.55","MISC"
"YCNF","CTAF","134.2","CTAF"
"YCNF","MISC","120.7","MISC"
"YCNK","BRISBANE CNTR","125.7","FSS"
"YCNK","CTAF","122.65","CTAF"
"YCNM","BRISBANE CNTR","127.1","FSS"
"YCNM","CTAF","126.7","CTAF"
"YCNY","BRISBANE CNTR","125.7","FSS"
"YCNY","CTAF","126.7","CTAF"
"YCOE","BRISBANE CNTR","118.2","FSS"
"YCOE","CTAF","126.7","CTAF"
"YCOM","CTAF","118.1","CTAF"
"YCOM","MELBOURNE CNTR","119.4","FSS"
"YCOO","CTAF","126.7","CTAF"
"YCOO","MISC","124.1","MISC"
"YCOR","CTAF","126.7","CTAF"
"YCOR","MELBOURNE CNTR","125.2","FSS"
"YCRG","CTAF","126.7","CTAF"
"YCRG","MELBOURNE CNTR","125.2","FSS"
"YCRY","CTAF","119.6","CTAF"
"YCRY","MISC","118.6","MISC"
"YCRY","MISC","119.5","MISC"
"YCSV","CTAF","112.2","CTAF"
"YCSV","MISC","123","MISC"
"YCSV","MISC","125.8","MISC"
"YCSV","MISC","135.5","MISC"
"YCTM","CTAF","126.7","CTAF"
"YCTM","MELBOURNE CNTR","124.1","FSS"
"YCUE","CTAF","126.7","CTAF"
"YCUE","MISC","122.6","MISC"
"YCUN","CTAF","126.7","CTAF"
"YCUN","MELBOURNE CNTR","120.3","FSS"
"YCWL","CTAF","126.7","CTAF"
"YCWL","MISC","120.6","MISC"
"YCWL","MISC","125.9","MISC"
"YCWR","CTAF","126.7","CTAF"
"YCWR","MELBOURNE CNTR","135.25","FSS"
"YDAY","BRISBANE CNTR","121.2","FSS"
"YDAY","CTAF","126.7","CTAF"
"YDBI","BRISBANE CNTR","118.95","FSS"
"YDBI","CTAF","126.7","CTAF"
"YDBR","CTAF","118.2","CTAF"
"YDBR","MISC","114.4","MISC"
"YDBR","MISC","121.3","MISC"
"YDBR","MISC","123.9","MISC"
"YDBY","BRISBANE CNTR","122.1","FSS"
"YDBY","CTAF","126.7","CTAF"
"YDEK","CTAF","127.85","CTAF"
"YDKI","CTAF","124.6","CTAF"
"YDKI","MISC","114.4","MISC"
"YDKI","MISC","121.3","MISC"
"YDKI","MISC","123.9","MISC"
"YDLO","CTAF","118.4","CTAF"
"YDLO","MISC","114.3","MISC"
"YDLO","MISC","122.1","MISC"
"YDLQ","CTAF","119","CTAF"
"YDLQ","MELBOURNE CNTR","118.6","FSS"
"YDLT","CTAF","126.5","CTAF"
"YDLT","MISC","120.6","MISC"
"YDLT","MISC","121.2","MISC"
"YDLV","CTAF","118.15","CTAF"
"YDLV","MISC","114.3","MISC"
"YDLV","MISC","122.1","MISC"
"YDMG","BRISBANE CNTR","125.7","FSS"
"YDMG","CTAF","126.7","CTAF"
"YDNI","CTAF","126","CTAF"
"YDNI","MISC","120.6","MISC"
"YDNI","MISC","121.2","MISC"
"YDOC","CTAF","118.2","CTAF"
"YDOC","MISC","116.3","MISC"
"YDOC","MISC","120.7","MISC"
"YDOC","MISC","122.3","MISC"
"YDOD","CTAF","126.7","CTAF"
"YDOD","MELBOURNE CNTR","125.8","FSS"
"YDOR","CTAF","126.7","CTAF"
"YDOR","MISC","118.6","MISC"
"YDPD","CTAF","126","CTAF"
"YDPD","MISC","120.6","MISC"
"YDPD","MISC","121.2","MISC"
"YDPO","CTAF","126.9","CTAF"
"YDPO","MELBOURNE CNTR","120.7","FSS"
"YDRH","CTAF","125.7","CTAF"
"YDRH","MISC","114.4","MISC"
"YDRH","MISC","121.3","MISC"
"YDRH","MISC","123.9","MISC"
"YDRI","CTAF","125.7","CTAF"
"YDRI","MISC","114.4","MISC"
"YDRI","MISC","121.3","MISC"
"YDRI","MISC","123.9","MISC"
"YDVR","CTAF","125","CTAF"
"YDVR","MISC","122.1","MISC"
"YDVR","MISC","125.3","MISC"
"YDWF","CTAF","120.7","CTAF"
"YDWF","MISC","114.3","MISC"
"YDWF","MISC","122.1","MISC"
"YDYS","BRISBANE CNTR","128.55","FSS"
"YDYS","CTAF","126.7","CTAF"
"YECH","CTAF","119.1","CTAF"
"YECH","MELBOURNE CNTR","126.8","FSS"
"YELD","BRISBANE CNTR","123.4","FSS"
"YELD","CTAF","127.15","CTAF"
"YEML","BRISBANE CNTR","122.3","FSS"
"YEML","CTAF","126.7","CTAF"
"YERN","CTAF","127.1","CTAF"
"YERN","MISC","118.15","MISC"
"YESC","CTAF","126.7","CTAF"
"YESC","MISC","125.7","MISC"
"YESP","CTAF","126.7","CTAF"
"YESP","MELBOURNE CNTR","133.2","FSS"
"YEUO","CTAF","124.8","CTAF"
"YEUO","MISC","125.7","MISC"
"YEVD","BRISBANE CNTR","120.3","FSS"
"YEVD","CTAF","124.2","CTAF"
"YEXM","CTAF","125.9","CTAF"
"YEXM","MISC","114.2","MISC"
"YEXM","MISC","119.8","MISC"
"YEXM","MISC","121.3","MISC"
"YFBS","CTAF","126.7","CTAF"
"YFBS","MELBOURNE CNTR","135.25","FSS"
"YFLI","CTAF","124.229","CTAF"
"YFLI","MISC","119.6","MISC"
"YFLI","MISC","126.5","MISC"
"YFRT","CTAF/UNICOM","126.7","UNIC"
"YFRT","MELBOURNE CNTR","132.7","FSS"
"YFTZ","BRISBANE CNTR","124.8","FSS"
"YFTZ","CTAF","126.7","CTAF"
"YGAY","BRISBANE CNTR","124.1","FSS"
"YGAY","CTAF","126.7","CTAF"
"YGBI","CTAF","126.7","CTAF"
"YGBI","MISC","124.1","MISC"
"YGDA","BRISBANE CNTR","124.8","FSS"
"YGDA","CTAF","126.7","CTAF"
"YGDH","BRISBANE CNTR","127.1","FSS"
"YGDH","CTAF","127.4","CTAF"
"YGDI","BRISBANE CNTR","123.9","FSS"
"YGDI","CTAF","126.7","CTAF"
"YGDS","CTAF","119.8","CTAF"
"YGDS","MISC","122.4","MISC"
"YGDS","MISC","122.6","MISC"
"YGEL","CTAF","126.7","CTAF"
"YGEL","MELBOURNE CNTR","121.2","FSS"
"YGFN","BRISBANE CNTR","122.6","FSS"
"YGFN","CTAF","126.7","CTAF"
"YGGE","CTAF","124.8","CTAF"
"YGGE","MISC","120.7","MISC"
"YGIB","CTAF","128","CTAF"
"YGIB","MISC","132.9","MISC"
"YGIG","CTAF","118.5","CTAF"
"YGIG","GND","26.7","GND"
"YGIG","PEARCE APP","130.2","APP"
"YGIG","PERTH RADAR","135.25","FSS"
"YGIG","TWR","118.5","TWR"
"YGIL","CTAF","120.6","CTAF"
"YGIL","MISC","118.6","MISC"
"YGIL","MISC","127.1","MISC"
"YGKL","CTAF","120.7","CTAF"
"YGKL","MISC","122.4","MISC"
"YGKL","MISC","122.6","MISC"
"YGLA","BRISBANE CNTR","119.55","FSS"
"YGLA","CTAF","118.8","CTAF"
"YGLB","CTAF","127.15","CTAF"
"YGLB","MELBOURNE CNTR","121.2","FSS"
"YGLI","BRISBANE CNTR","134.2","FSS"
"YGLI","CTAF","126.7","CTAF"
"YGLO","CTAF","122.4","CTAF"
"YGLO","MISC","125.4","MISC"
"YGPT","BRISBANE CNTR","118.15","FSS"
"YGPT","CTAF","126.7","CTAF"
"YGTE","BRISBANE CNTR","122.2","FSS"
"YGTE","CTAF","126","CTAF"
"YGTH","CTAF","126.55","CTAF"
"YGTH","MELBOURNE CNTR","126","FSS"
"YGTN","BRISBANE CNTR","118.6","FSS"
"YGTN","CTAF","126.7","CTAF"
"YGWA","CTAF","126.7","CTAF"
"YGWA","MISC","124.3","MISC"
"YGYM","BRISBANE CNTR","129","FSS"
"YGYM","CTAF","126.7","CTAF"
"YHAA","CTAF","126.7","CTAF"
"YHAA","MISC","122.2","MISC"
"YHAA","MISC","125.1","MISC"
"YHAY","CTAF","126.7","CTAF"
"YHAY","MELBOURNE CNTR","118.6","FSS"
"YHBA","BRISBANE CNTR","124.6","FSS"
"YHBA","CTAF","126.55","CTAF"
"YHBK","CTAF","126.7","CTAF"
"YHBK","MISC","119.5","MISC"
"YHID","BRISBANE CNTR","120.3","FSS"
"YHID","CTAF","126.5","CTAF"
"YHLC","BRISBANE CNTR","118.2","FSS"
"YHLC","CTAF","126.7","CTAF"
"YHLS","CTAF","126.7","CTAF"
"YHLS","MELBOURNE CNTR","126","FSS"
"YHMB","CTAF","123.9","CTAF"
"YHMB","MISC","118.6","MISC"
"YHMB","MISC","125.3","MISC"
"YHML","CTAF","124.2","CTAF"
"YHML","MELBOURNE CNTR","125.8","FSS"
"YHOO","CTAF","126.7","CTAF"
"YHOO","MISC","134.2","MISC"
"YHOT","CTAF","126.75","CTAF"
"YHOT","MELBOURNE CNTR","125.2","FSS"
"YHPN","CTAF","126.7","CTAF"
"YHPN","MELBOURNE CNTR","125.8","FSS"
"YHSM","CTAF/UNICOM","118.8","UNIC"
"YHSM","MELBOURNE CNTR","125.8","FSS"
"YHUG","BRISBANE CNTR","119.8","FSS"
"YHUG","CTAF","126.7","CTAF"
"YIDK","CTAF","119.8","CTAF"
"YIDK","MISC","134.2","MISC"
"YIFL","BRISBANE CNTR","124.6","FSS"
"YIFL","CTAF","126.7","CTAF"
"YIFY","CTAF","122.6","CTAF"
"YIFY","MISC","112.4","MISC"
"YIFY","MISC","119.8","MISC"
"YIFY","MISC","120.6","MISC"
"YIGM","BRISBANE CNTR","120.55","FSS"
"YIGM","CTAF","126.7","CTAF"
"YIKM","CTAF","118.6","CTAF"
"YIKM","MISC","128.85","MISC"
"YIMB","CTAF","124.1","CTAF"
"YIMB","MISC","117.3","MISC"
"YIMB","MISC","122.4","MISC"
"YIMB","MISC","123.9","MISC"
"YIMB","MISC","127.3","MISC"
"YINJ","CTAF","126","CTAF"
"YINJ","MISC","128.85","MISC"
"YINN","CTAF","119.5","CTAF"
"YISF","BRISBANE CNTR","122.1","FSS"
"YISF","CTAF","126.7","CTAF"
"YITT","CTAF","125.227","CTAF"
"YITT","MISC","113.7","MISC"
"YITT","MISC","119.6","MISC"
"YITT","MISC","122.1","MISC"
"YIVL","BRISBANE CNTR","127.1","FSS"
"YIVL","CTAF","126.7","CTAF"
"YIVO","CTAF","126.7","CTAF"
"YIVO","MELBOURNE CNTR","124.9","FSS"
"YJAB","BRISBANE CNTR","124.1","FSS"
"YJAB","KAKADU AREA CTAF","126.7","CTAF"
"YJBY","CTAF","118.85","CTAF"
"YJBY","MELBOURNE CNTR","121.2","FSS"
"YJBY","NOWRA APP","123.5","APP"
"YJBY","NOWRA CNTR","132.3","CNTR"
"YJDA","CTAF","122.1","CTAF"
"YJDA","MISC","126.7","MISC"
"YJLC","BRISBANE CNTR","123.95","FSS"
"YJLC","CTAF","126.7","CTAF"
"YJUN","CTAF","126.7","CTAF"
"YJUN","MISC","118.95","MISC"
"YKAL","CTAF","132.9","CTAF"
"YKAL","MISC","114.1","MISC"
"YKAL","MISC","120.6","MISC"
"YKAL","MISC","122.1","MISC"
"YKBY","CTAF","126.7","CTAF"
"YKBY","MELBOURNE CNTR","122.1","FSS"
"YKCS","CTAF","121.85","CTAF"
"YKCS","MISC","117.3","MISC"
"YKCS","MISC","122.4","MISC"
"YKCS","MISC","127.3","MISC"
"YKDI","CTAF","120.5","CTAF"
"YKDI","MISC","122.6","MISC"
"YKDI","MISC","123.9","MISC"
"YKDI","MISC","127.05","MISC"
"YKDM","CTAF","122.6","CTAF"
"YKDM","MISC","117.3","MISC"
"YKDM","MISC","122.4","MISC"
"YKDM","MISC","127.3","MISC"
"YKER","CTAF","126.7","CTAF"
"YKER","MELBOURNE CNTR","125.8","FSS"
"YKID","CTAF","119.8","CTAF"
"YKID","MISC","123.4","MISC"
"YKID","MISC","125.8","MISC"
"YKII","CTAF","126.85","CTAF"
"YKII","MELBOURNE CNTR","123.9","FSS"
"YKKG","BRISBANE CNTR","123.7","FSS"
"YKKG","CTAF","126.7","CTAF"
"YKMB","CTAF","126.7","CTAF"
"YKMB","MISC","118.6","MISC"
"YKML","CTAF","118.2","CTAF"
"YKML","MISC","120.6","MISC"
"YKML","MISC","120","MISC"
"YKMP","BRISBANE CNTR","120.55","FSS"
"YKMP","CTAF","118.9","CTAF"
"YKNG","CTAF","125.4","CTAF"
"YKOW","BRISBANE CNTR","118.2","FSS"
"YKOW","CTAF","126.7","CTAF"
"YKRY","BRISBANE CNTR","121.2","FSS"
"YKRY","CTAF","127.45","CTAF"
"YKSC","CTAF","126","CTAF"
"YKSC","MELBOURNE CNTR","123.05","FSS"
"YKUB","BRISBANE CNTR","120.3","FSS"
"YKUB","CTAF","126.5","CTAF"
"YLAH","CTAF","125.7","CTAF"
"YLAH","MISC","112.6","MISC"
"YLAH","MISC","120.6","MISC"
"YLAH","MISC","126.5","MISC"
"YLAW","CTAF","118.4","CTAF"
"YLAW","MISC","118.4","MISC"
"YLAW","MISC","121.3","MISC"
"YLCG","CTAF","126.7","CTAF"
"YLCG","MISC","126","MISC"
"YLEC","CTAF","126.7","CTAF"
"YLEC","LEIGH CREEK UNICOM","126.7","UNIC"
"YLEC","MELBOURNE CNTR","121.2","FSS"
"YLEG","CTAF","126.7","CTAF"
"YLEG","MELBOURNE CNTR","120","FSS"
"YLEO","CTAF","126.8","CTAF"
"YLEO","MELBOURNE CNTR","118.4","FSS"
"YLEV","BRISBANE CNTR","123.4","FSS"
"YLEV","CTAF","127.15","CTAF"
"YLHI","CTAF","126.7","CTAF"
"YLHI","MISC","121.6","MISC"
"YLHR","BRISBANE CNTR","122.1","FSS"
"YLHR","CTAF","126.7","CTAF"
"YLIL","CTAF","119.1","CTAF"
"YLIL","MISC","122.4","MISC"
"YLIS","BRISBANE CNTR","120.3","FSS"
"YLIS","CTAF","124.2","CTAF"
"YLLE","BALLERA UNICOM","126.7","UNIC"
"YLLE","BRISBANE CNTR","118.8","FSS"
"YLLE","CTAF","126.7","CTAF"
"YLOR","CTAF","126.7","CTAF"
"YLOR","MISC","121.6","MISC"
"YLOX","CTAF","124.3","CTAF"
"YLOX","MISC","118.4","MISC"
"YLOX","MISC","119.6","MISC"
"YLRD","BRISBANE CNTR","127.1","FSS"
"YLRD","CTAF","126.7","CTAF"
"YLRE","BRISBANE CNTR","122.1","FSS"
"YLRE","CTAF","126.7","CTAF"
"YLST","CTAF","126.5","CTAF"
"YLST","MELBOURNE CNTR","118.95","FSS"
"YLTN","CTAF","126.8","CTAF"
"YLTN","MELBOURNE CNTR","118.4","FSS"
"YLTV","CTAF","126","CTAF"
"YLTV","MELBOURNE CNTR","124","FSS"
"YLTV","UNICOM","126","UNICOM"
"YMAA","CTAF","120.327","CTAF"
"YMAA","MISC","121.6","MISC"
"YMAV","ATIS","116.1","ATIS"
"YMAV","CTAF","120.1","CTAF"
"YMAV","FLIGHT OPS","129.3","UNIC"
"YMAV","MELBOURNE RADAR","135.7","FSS"
"YMAV","TWR","120.1","TWR"
"YMAY","ATIS","115.6","ATIS"
"YMAY","CTAF","124.2","CTAF"
"YMAY","MELBOURNE CNTR","125.2","FSS"
"YMAY","TWR","124.2","TWR"
"YMBA","CAIRNS APP","126.1","FSS"
"YMBA","CTAF","126.7","CTAF"
"YMBU","CTAF","119.1","CTAF"
"YMBU","MELBOURNE CNTR","126.8","FSS"
"YMCL","CTAF","128.55","CTAF"
"YMCL","MISC","118.8","MISC"
"YMCL","MISC","122.4","MISC"
"YMCO","CTAF","126.7","CTAF"
"YMCO","MISC","117.5","MISC"
"YMCO","MISC","124","MISC"
"YMCT","CTAF","126.7","CTAF"
"YMCT","MELBOURNE CNTR","125.8","FSS"
"YMDG","BRISBANE CNTR","133.05","FSS"
"YMDG","CTAF","126.7","CTAF"
"YMEK","CTAF","126.7","CTAF"
"YMEK","MELBOURNE CNTR","122.6","FSS"
"YMEN","APP","132","APP"
"YMEN","ATIS","119.8","ATIS"
"YMEN","DEP","118.9","DEP"
"YMEN","GND","121.9","GND"
"YMEN","TWR","125.1","TWR"
"YMER","CTAF","126.7","CTAF"
"YMER","MELBOURNE CNTR","120.75","FSS"
"YMES","ATIS","31.62","ATIS"
"YMES","CTAF","118.3","CTAF"
"YMES","MELBOURNE CNTR","124","FSS"
"YMES","SALE APP","123.3","APP"
"YMES","SALE CLNC DEL","133.6","CLD"
"YMES","SALE GND","134.1","GND"
"YMES","SALE TWR","118.3","TWR"
"YMGB","BRISBANE CNTR","123.4","FSS"
"YMGB","CTAF","127.5","CTAF"
"YMGD","BRISBANE CNTR","123.4","FSS"
"YMGD","CTAF","127.5","CTAF"
"YMGI","BRISBANE CNTR","123.9","FSS"
"YMGI","CTAF","126.7","CTAF"
"YMGR","CTAF","118.6","CTAF"
"YMGR","MISC","120.2","MISC"
